,Artist,Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Stream
9568,Maroon 5,album,0.742,0.713,1,-5.522,0.0303,0.0205,0,0.059,0.879,120.032,189960,1151909237
9569,Maroon 5,album,0.748,0.788,1,-7.055,0.0334,0.0591,0,0.0863,0.884,120.076,235493,1502780803
9570,Maroon 5,album,0.713,0.676,10,-5.483,0.027,0.0377,0,0.154,0.721,99.048,227395,562537258
9571,Maroon 5,album,0.279,0.742,4,-6.46,0.0898,0.000185,0,0.593,0.328,189.868,231013,1034482506
9572,Maroon 5,album,0.722,0.758,11,-4.477,0.0471,0.0111,0,0.308,0.62,128.047,201160,1004576500
9573,Maroon 5,album,0.712,0.862,5,-4.612,0.0378,0.0525,0,0.093,0.809,95.051,206200,758864691
9574,Maroon 5,album,0.651,0.663,0,-5.569,0.0281,0.228,0,0.0994,0.465,102,259453,1119814516
9575,Maroon 5,album,0.718,0.82,5,-3.453,0.0323,0.0444,0,0.0846,0.613,92.998,219467,633577750
9576,Romeo Santos,album,0.757,0.632,2,-6.83,0.0549,0.499,0,0.0723,0.742,122.936,235133,553022006
9577,Romeo Santos,album,0.843,0.729,6,-3.634,0.0374,0.401,1.20E-06,0.206,0.903,123.046,250640,393872876
9578,Romeo Santos,single,0.75,0.665,8,-3.083,0.124,0.265,0,0.0515,0.697,95.239,219357,634532172
9579,Romeo Santos,album,0.737,0.709,8,-6.889,0.045,0.333,0,0.289,0.556,125.997,234829,344355889
9580,Romeo Santos,album,0.759,0.639,4,-8.085,0.0511,0.207,0,0.23,0.682,128.01,198332,323487441
9581,Romeo Santos,album,0.69,0.524,3,-5.552,0.146,0.418,4.63E-06,0.0748,0.44,125.783,164093,29686809
9582,Romeo Santos,album,0.802,0.725,0,-5.965,0.0676,0.574,0,0.0821,0.598,128.04,225000,312452095
9583,Romeo Santos,album,0.869,0.684,1,-4.915,0.0456,0.362,0,0.0737,0.88,115.052,264267,198753120
9584,Romeo Santos,album,0.839,0.71,8,-3.823,0.0409,0.0534,0,0.283,0.661,129.997,234787,65328111
9585,Romeo Santos,album,0.639,0.516,0,-4.418,0.0296,0.391,0,0.259,0.759,94.931,191880,47790192
9586,Michael Bublé,album,0.331,0.223,4,-11.274,0.0338,0.88,5.92E-06,0.343,0.355,92.896,207200,804313933
9587,Michael Bublé,album,0.647,0.465,7,-8.308,0.0428,0.865,0,0.0882,0.699,151.251,119787,474743070
9588,Michael Bublé,album,0.535,0.548,1,-6.51,0.037,0.533,1.48E-06,0.123,0.477,115.144,237333,356178499
9589,Michael Bublé,album,0.713,0.639,2,-5.529,0.0313,0.753,0,0.0878,0.737,125.959,188067,171153752
9590,Michael Bublé,album,0.594,0.389,10,-7.109,0.0517,0.785,0,0.0313,0.396,122.331,171093,251646518
9591,Michael Bublé,album,0.608,0.37,7,-9.207,0.0306,0.844,1.87E-05,0.112,0.349,127.631,225907,282927803
9592,Michael Bublé,album,0.686,0.688,6,-4.981,0.0254,0.39,1.03E-06,0.0924,0.493,123.125,212373,270525777
9593,Michael Bublé,album,0.615,0.733,8,-4.808,0.0335,0.152,0,0.109,0.796,122.58,244587,281761935
9594,Michael Bublé,album,0.558,0.531,7,-5.114,0.0478,0.631,0,0.124,0.576,129.908,159629,34429693
9595,Michael Bublé,album,0.282,0.101,7,-14.657,0.0315,0.934,5.05E-05,0.159,0.141,83.13,264827,168562775
9596,Yandel,album,0.783,0.729,6,-3.549,0.0691,0.0492,0.000272,0.1,0.58,167.968,216148,80157400
9597,Yandel,album,0.75,0.741,9,-4.43,0.402,0.447,0,0.121,0.495,79.968,209180,284186392
9598,Yandel,album,0.812,0.697,10,-3.441,0.0694,0.134,0,0.147,0.477,92.03,218693,29744228
9599,Yandel,album,0.747,0.882,5,-2.649,0.0422,0.0501,3.06E-05,0.0926,0.692,93.003,200507,4019994
9600,Yandel,album,0.646,0.865,6,-4.215,0.0983,0.269,4.16E-06,0.11,0.762,191.954,217093,434414483
9601,Yandel,album,0.662,0.874,8,-4.509,0.0471,0.147,0,0.141,0.926,169.943,240093,250120022
9602,Yandel,album,0.798,0.809,5,-6.152,0.0839,0.0317,0,0.214,0.471,90.006,206920,428746279
9603,Yandel,album,0.808,0.69,1,-4.151,0.148,0.0583,0,0.103,0.64,125.086,223147,266695813
9604,Yandel,album,0.807,0.652,11,-5.216,0.0928,0.122,3.49E-05,0.131,0.429,107.932,172481,4758034
9605,Yandel,single,0.774,0.682,1,-4.099,0.126,0.0885,0,0.0963,0.587,125.026,395667,42133354
9606,Gusttavo Lima,album,0.75,0.748,9,-4.424,0.0331,0.554,0,0.921,0.607,105.989,182944,64919190
9607,Gusttavo Lima,album,0.778,0.804,7,-4.386,0.0412,0.462,0,0.834,0.605,122.074,161803,32872413
9608,Gusttavo Lima,single,0.672,0.957,7,-4.272,0.0485,0.197,0.000481,0.386,0.895,160.005,204938,96017573
9609,Gusttavo Lima,single,0.728,0.707,7,-4.289,0.0328,0.332,0,0.462,0.657,126.973,164029,26230351
9610,Gusttavo Lima,single,0.541,0.713,0,-4.313,0.0368,0.586,0,0.661,0.285,110.414,187381,141183805
9611,Gusttavo Lima,album,0.828,0.721,1,-4.274,0.0558,0.153,0,0.547,0.651,129.092,168689,183012606
9612,Gusttavo Lima,album,0.695,0.896,7,-3.808,0.0716,0.329,0,0.945,0.782,163.94,157547,15878112
9613,Gusttavo Lima,single,0.783,0.672,5,-4.847,0.0375,0.68,0,0.854,0.699,108.955,175467,48746390
9614,Gusttavo Lima,single,0.509,0.935,8,-3.627,0.0709,0.108,0,0.907,0.769,158.927,194850,1917585
9615,Gusttavo Lima,album,0.811,0.807,4,-2.681,0.1,0.381,0,0.977,0.766,115.01,164949,150343636
9616,Grupo Marca Registrada,single,0.794,0.594,7,-8.698,0.139,0.283,0.000381,0.109,0.637,99.238,160897,174277731
9617,Grupo Marca Registrada,single,0.794,0.677,10,-9.969,0.0713,0.446,0.0313,0.076,0.611,101.467,170496,149752923
9618,Grupo Marca Registrada,single,0.851,0.542,10,-8.152,0.122,0.361,3.73E-06,0.132,0.789,101.896,196437,62200754
9619,Grupo Marca Registrada,single,0.609,0.515,7,-9.843,0.0486,0.539,0.0839,0.0722,0.853,152.787,186709,69153113
9620,Grupo Marca Registrada,album,0.864,0.765,8,-3.604,0.11,0.432,0,0.386,0.724,104.998,235328,164366929
9621,Grupo Marca Registrada,album,0.763,0.767,5,-4.181,0.201,0.4,0,0.127,0.725,87.502,134624,7023737
9622,Grupo Marca Registrada,single,0.745,0.632,7,-5.105,0.154,0.72,1.34E-06,0.0747,0.838,179.985,182635,5093549
9623,Grupo Marca Registrada,album,0.726,0.51,7,-9.766,0.0978,0.514,0,0.156,0.81,100.19,167893,7683887
9624,Grupo Marca Registrada,album,0.688,0.525,11,-6.566,0.0623,0.455,0,0.119,0.717,76.398,155819,5992402
9625,Grupo Marca Registrada,album,0.83,0.743,10,-4.643,0.0386,0.351,0,0.11,0.837,105,245376,69408990
9626,Foo Fighters,album,0.413,0.881,11,-5.541,0.0367,5.99E-05,0.000308,0.0805,0.364,158.066,250547,750136852
9627,Foo Fighters,album,0.433,0.959,9,-4.04,0.0431,0.000917,0,0.028,0.365,172.984,269373,589718293
9628,Foo Fighters,album,0.465,0.919,4,-4.025,0.0408,1.83E-05,2.07E-05,0.262,0.537,135.997,235293,429307999
9629,Foo Fighters,album,0.366,0.94,1,-5.119,0.0696,0.000769,9.42E-05,0.188,0.369,130.198,255627,499422347
9630,Foo Fighters,album,0.398,0.927,9,-4.212,0.0567,6.20E-05,0.000177,0.0575,0.311,77.106,260027,287972116
9631,Foo Fighters,album,0.577,0.604,5,-5.703,0.0495,0.000218,0.000579,0.477,0.637,167.719,263440,293045629
9632,Foo Fighters,album,0.376,0.908,4,-3.793,0.0879,1.40E-05,1.40E-05,0.241,0.266,144.581,265560,173873903
9633,Foo Fighters,album,0.401,0.953,4,-4.276,0.0752,1.83E-05,2.56E-05,0.149,0.555,174.217,231480,175431641
9634,Foo Fighters,album,0.234,0.865,9,-5.131,0.0516,3.62E-05,0.000532,0.289,0.194,137.107,255960,192681635
9635,Foo Fighters,compilation,0.643,0.344,2,-11.342,0.0349,0.909,0.0112,0.106,0.547,144.171,250907,186839851
9636,My Chemical Romance,album,0.463,0.857,4,-3.063,0.0632,0.0506,0,0.184,0.856,111.647,161920,684511925
9637,My Chemical Romance,album,0.217,0.905,2,-4.103,0.0752,0.000289,0.00011,0.222,0.236,96.95,311107,606713058
9638,My Chemical Romance,album,0.21,0.94,9,-3.427,0.123,0.00602,0,0.269,0.255,179.722,186480,342215301
9639,My Chemical Romance,album,0.356,0.96,4,-3.487,0.104,0.0142,0,0.209,0.0857,125.921,204733,305131207
9640,My Chemical Romance,album,0.289,0.796,0,-4.22,0.0494,0.00837,2.61E-05,0.202,0.33,169.835,238680,202807354
9641,My Chemical Romance,album,0.457,0.515,4,-4.31,0.0261,0.358,0,0.278,0.222,74.984,142973,138237271
9642,My Chemical Romance,album,0.467,0.883,2,-3.679,0.106,0.000321,0.000152,0.125,0.309,122.252,299227,248895410
9643,My Chemical Romance,album,0.411,0.986,8,-2.522,0.0583,0.000264,0.00148,0.371,0.649,165.981,205960,204493320
9644,My Chemical Romance,album,0.202,0.886,11,-3.805,0.0816,0.0286,0,0.643,0.192,145.781,194253,125095204
9645,My Chemical Romance,album,0.481,0.973,7,-1.945,0.0542,0.0037,0.000877,0.325,0.362,99.331,195520,137627792
9646,Cartel De Santa,single,0.783,0.75,1,-4.891,0.106,0.218,0,0.546,0.48,123.043,224625,138948009
9647,Cartel De Santa,single,0.811,0.626,4,-6.276,0.305,0.0588,0,0.119,0.821,79.943,192048,5506306
9648,Cartel De Santa,album,0.663,0.802,0,-4.086,0.246,0.188,0,0.166,0.679,177.842,225240,216342910
9649,Cartel De Santa,album,0.734,0.663,10,-6.279,0.309,0.341,0,0.649,0.845,166.846,219573,217991254
9650,Cartel De Santa,single,0.967,0.629,0,-5.973,0.0857,0.234,7.41E-05,0.062,0.681,120.03,199000,23340002
9651,Cartel De Santa,album,0.762,0.862,6,-3.706,0.0996,0.373,0,0.836,0.95,102.84,223560,148020078
9652,Cartel De Santa,album,0.813,0.783,1,-5.347,0.215,0.707,0,0.219,0.927,129.208,213480,156623438
9653,Cartel De Santa,album,0.903,0.704,0,-6.702,0.114,0.0272,0.0044,0.117,0.587,92.009,223093,185325707
9654,Cartel De Santa,album,0.894,0.65,10,-4.956,0.117,0.00248,0.00869,0.057,0.787,87.982,292160,175771732
9655,Cartel De Santa,album,0.617,0.659,9,-8.29,0.327,0.0344,0.000535,0.11,0.591,176.989,262747,106946911
9656,Rick Ross,single,0.831,0.502,10,-4.045,0.046,0.101,0,0.122,0.101,100.541,205427,826816158
9657,Rick Ross,album,0.57,0.58,1,-5.547,0.21,0.0124,0,0.0498,0.404,171.812,270627,176790520
9658,Rick Ross,album,0.688,0.725,2,-7.806,0.044,0.0195,7.63E-06,0.0726,0.225,104.006,163373,57799791
9659,Rick Ross,album,0.502,0.652,9,-7.224,0.3,0.0848,0,0.0675,0.648,136.08,254093,180984041
9660,Rick Ross,single,0.457,0.899,10,-2.591,0.132,0.0019,0,0.831,0.298,147.268,215510,373600698
9661,Rick Ross,album,0.42,0.725,8,-4.262,0.223,0.092,0,0.18,0.186,77.941,501648,29746664
9662,Rick Ross,album,0.519,0.851,7,-6.001,0.29,0.118,0,0.178,0.711,123.823,213104,66149639
9663,Rick Ross,single,0.541,0.734,7,-4.232,0.166,0.0621,0,0.12,0.321,162.304,267720,107348067
9664,Rick Ross,album,0.502,0.633,1,-5.8,0.419,0.00991,0,0.389,0.552,83.226,349600,126504817
9665,Rick Ross,album,0.746,0.717,10,-5.788,0.127,0.189,0,0.0704,0.475,109.754,209547,44259960
9666,Zion & Lennox,album,0.808,0.697,10,-5.899,0.241,0.041,0,0.0546,0.554,95.06,232020,431992897
9667,Zion & Lennox,single,0.785,0.734,6,-4.686,0.0778,0.117,1.13E-06,0.185,0.561,94.049,228640,27624708
9668,Zion & Lennox,single,0.796,0.766,1,-4.237,0.0422,0.18,1.53E-06,0.164,0.846,121.008,246062,73056588
9669,Zion & Lennox,album,0.771,0.885,8,-3.66,0.0508,0.222,0,0.0918,0.826,128.031,231604,335363489
9670,Zion & Lennox,album,0.832,0.772,10,-5.429,0.1,0.0559,0.000486,0.44,0.704,96.016,209453,772338760
9671,Zion & Lennox,single,0.769,0.838,2,-5.238,0.0633,0.16,0,0.0935,0.602,93.996,249609,523406436
9672,Zion & Lennox,album,0.689,0.808,0,-3.28,0.0572,0.0721,0,0.241,0.674,91.012,207680,622083603
9673,Zion & Lennox,single,0.817,0.932,11,-4.232,0.0467,0.0938,0.0284,0.0792,0.396,126.008,259334,40120956
9674,Zion & Lennox,album,0.684,0.811,7,-4.494,0.0714,0.161,0.000363,0.0871,0.721,87.866,250840,523918107
9675,Zion & Lennox,single,0.765,0.816,1,-3.99,0.0595,0.124,8.06E-05,0.197,0.624,89.005,212027,265885539
9676,DJ Khaled,album,0.477,0.727,2,-4.053,0.286,0.000866,0,0.108,0.227,150.062,236524,228348319
9677,DJ Khaled,album,0.677,0.495,4,-7.174,0.0821,0.0668,0,0.319,0.152,129.974,178176,131807134
9678,DJ Khaled,album,0.398,0.626,1,-4.164,0.0367,0.195,2.55E-05,0.16,0.0404,106.733,47354,27444245
9679,DJ Khaled,album,0.803,0.565,5,-4.711,0.235,0.0558,0,0.141,0.474,163.085,200221,600816184
9680,DJ Khaled,album,0.613,0.681,8,-3.089,0.0778,0.0287,0,0.126,0.619,97.621,204664,937297582
9681,DJ Khaled,album,0.687,0.336,5,-10.748,0.0456,0.0755,0,0.126,0.215,85.828,219270,442436072
9682,DJ Khaled,album,0.599,0.667,7,-4.267,0.0367,0.0533,0,0.134,0.817,80.984,288877,1159077755
9683,DJ Khaled,album,0.413,0.807,11,-3.499,0.318,0.0536,0,0.631,0.438,149.33,296147,200860448
9684,DJ Khaled,single,0.867,0.771,11,-3.688,0.0939,0.0385,0,0.133,0.715,106.021,181666,75714601
9685,DJ Khaled,album,0.545,0.781,10,-3.616,0.185,0.0139,0,0.161,0.277,150.097,232507,298554019
9686,Megan Thee Stallion,album,0.713,0.676,10,-5.483,0.027,0.0377,0,0.154,0.721,99.048,227395,562537258
9687,Megan Thee Stallion,single,0.935,0.454,1,-7.509,0.375,0.0194,0,0.0824,0.357,133.073,187541,1139623127
9688,Megan Thee Stallion,album,0.814,0.626,7,-7.187,0.214,0.173,0,0.101,0.686,123.972,201334,251154370
9689,Megan Thee Stallion,single,0.8,0.837,6,-2.807,0.0491,0.00406,0.00313,0.0904,0.702,100.015,225600,200709786
9690,Megan Thee Stallion,album,0.945,0.848,1,-4.76,0.326,0.374,3.31E-05,0.101,0.819,119.918,137107,35617877
9691,Megan Thee Stallion,album,0.914,0.732,8,-6.1,0.241,0.0166,0,0.107,0.469,94.066,171067,276552095
9692,Megan Thee Stallion,album,0.953,0.621,11,-7.565,0.154,0.00799,4.87E-06,0.307,0.378,132.063,113430,81932476
9693,Megan Thee Stallion,album,0.949,0.683,9,-4.242,0.0946,0.0199,0,0.171,0.887,130.012,184635,252117867
9694,Megan Thee Stallion,album,0.843,0.741,11,-5.609,0.334,0.0252,0,0.096,0.68,168.983,155497,385594221
9695,Megan Thee Stallion,single,0.739,0.588,8,-4.971,0.136,0.00308,0,0.109,0.774,109.958,164457,142879412
9696,Yuridia,album,0.732,0.573,11,-5.733,0.0237,0.56,9.34E-06,0.0543,0.882,97.502,152923,98582948
9697,Yuridia,album,0.669,0.497,5,-5.48,0.0327,0.621,0,0.103,0.701,130.992,185038,50855902
9698,Yuridia,album,0.445,0.786,5,-3.5,0.0448,0.318,0,0.199,0.53,191.964,211373,160456440
9699,Yuridia,album,0.56,0.716,2,-6.987,0.0321,0.226,0,0.96,0.527,137.922,225480,156857033
9700,Yuridia,album,0.745,0.479,7,-5.709,0.0265,0.567,9.50E-06,0.147,0.671,137.854,231304,28277563
9701,Yuridia,album,0.591,0.799,4,-2.45,0.0343,0.246,0,0.334,0.355,145.818,244000,76124053
9702,Yuridia,single,0.576,0.626,4,-4.774,0.0265,0.575,0,0.121,0.225,139.944,214082,53543680
9703,Yuridia,album,0.707,0.451,11,-5.326,0.029,0.718,0,0.325,0.639,80.033,228187,26538786
9704,Yuridia,album,0.501,0.631,5,-3.84,0.0268,0.39,0,0.322,0.338,144.098,234320,52903041
9705,Yuridia,album,0.687,0.521,4,-5.634,0.0294,0.602,0,0.0983,0.854,144.795,208138,5140607
9706,Luciano,album,0.797,0.791,10,-6.281,0.33,0.119,0,0.113,0.828,138.026,203560,87252059
9707,Luciano,single,0.884,0.528,9,-9.376,0.387,0.138,0,0.0951,0.484,90.001,215063,6828059
9708,Luciano,album,0.846,0.42,11,-8.659,0.104,0.296,0.00134,0.09,0.621,139.883,178453,131486648
9709,Luciano,album,0.92,0.571,10,-7.133,0.494,0.0681,0,0.0969,0.465,139.99,212114,27014609
9710,Luciano,album,0.607,0.429,1,-9.397,0.193,0.104,0.00195,0.0767,0.312,76.987,175880,12361490
9711,Luciano,single,0.782,0.655,0,-5.243,0.0507,0.0832,2.67E-05,0.156,0.677,107.025,177371,20794260
9712,Luciano,album,0.82,0.725,10,-6.449,0.208,0.456,0.457,0.114,0.364,125.049,172288,71081712
9713,Luciano,album,0.813,0.261,1,-8.788,0.378,0.34,0,0.0932,0.62,139.993,162173,46467844
9714,Luciano,album,0.866,0.59,1,-7.648,0.513,0.0803,1.08E-05,0.0532,0.808,86.325,146358,4328998
9715,Luciano,album,0.917,0.573,4,-8.207,0.365,0.173,1.12E-05,0.121,0.72,139.993,153573,8111957
9716,Avril Lavigne,album,0.585,0.776,5,-5.898,0.0459,0.0572,7.74E-06,0.3,0.427,77.987,244507,614957273
9717,Avril Lavigne,album,0.487,0.9,0,-4.417,0.0482,6.79E-05,0,0.358,0.484,149.937,204000,423645735
9718,Avril Lavigne,album,0.56,0.959,7,-2.433,0.102,0.000722,0.000221,0.209,0.669,163.983,216600,342420848
9719,Avril Lavigne,album,0.578,0.926,6,-3.689,0.0548,0.00472,0.0127,0.14,0.877,149.976,220707,302465785
9720,Avril Lavigne,album,0.457,0.406,9,-7.462,0.0291,0.08,0,0.117,0.208,151.95,223067,208492041
9721,Avril Lavigne,album,0.414,0.936,2,-2.407,0.0758,0.00136,0,0.369,0.74,170.229,242413,169782716
9722,Avril Lavigne,album,0.457,0.719,4,-3.921,0.0323,0.191,0,0.228,0.168,142.034,240493,187236666
9723,Avril Lavigne,album,0.467,0.667,1,-4.386,0.0315,0.007,0,0.155,0.399,91.057,187794,14455849
9724,Avril Lavigne,album,0.491,0.792,8,-4.382,0.0699,0.00381,0,0.359,0.74,169.997,159746,79931900
9725,Avril Lavigne,album,0.482,0.873,0,-3.145,0.0853,0.0111,0,0.409,0.737,165.084,214320,190837489
9726,PNAU,album,0.795,0.8,1,-6.32,0.0309,0.0354,7.25E-05,0.0915,0.934,116.032,202735,1357658479
9727,PNAU,single,0.768,0.896,6,-3.501,0.0969,0.0152,0,0.0412,0.829,109.959,170000,9247209
9728,PNAU,single,0.772,0.7,1,-7.285,0.0332,0.00585,0.49,0.0745,0.426,126.017,202173,68615915
9729,PNAU,single,0.786,0.951,4,-3.819,0.133,0.0475,6.04E-06,0.0655,0.675,133.002,237236,5633368
9730,PNAU,single,0.824,0.697,3,-8.245,0.0372,0.00899,0.682,0.0651,0.261,125.998,343560,214854734
9731,PNAU,single,0.603,0.882,2,-3.13,0.0338,0.0494,0.0132,0.241,0.507,120.996,189493,124802604
9732,PNAU,single,0.567,0.946,5,-2.245,0.0541,0.0978,1.37E-06,0.0836,0.295,104.983,208367,44848439
9733,PNAU,single,0.718,0.933,4,-3.211,0.0419,0.00181,0.00013,0.3,0.197,119.999,198427,80612434
9734,PNAU,single,0.578,0.751,7,-6.872,0.0832,0.0198,0.000111,0.177,0.524,114.995,245000,4788312
9735,PNAU,single,0.836,0.566,8,-5.15,0.0637,0.0323,0.000867,0.233,0.152,127.988,146250,6004583
9736,Wisin,album,0.849,0.701,6,-4.407,0.06,0.407,0,0.112,0.505,98.005,261667,574681805
9737,Wisin,album,0.747,0.882,5,-2.649,0.0422,0.0501,3.06E-05,0.0926,0.692,93.003,200507,4019994
9738,Wisin,album,0.744,0.859,11,-3.166,0.0795,0.0256,6.27E-05,0.0881,0.787,91.977,232787,717624784
9739,Wisin,single,0.839,0.711,6,-4.733,0.0473,0.398,2.02E-06,0.118,0.573,97.99,349547,247241896
9740,Wisin,single,0.823,0.821,8,-3.402,0.166,0.31,4.28E-06,0.143,0.791,99.999,213314,365889118
9741,Wisin,album,0.681,0.809,8,-4.191,0.0514,0.0707,0,0.0715,0.966,171.942,199827,90372503
9742,Wisin,album,0.797,0.804,1,-4.817,0.0711,0.0464,1.54E-05,0.317,0.451,91.973,386333,188359776
9743,Wisin,album,0.806,0.929,10,-3.017,0.121,0.263,0,0.0622,0.602,97.99,232373,186724705
9744,Wisin,album,0.685,0.944,5,-2.793,0.145,0.0856,0,0.0927,0.757,124.987,235547,167017132
9745,Wisin,album,0.777,0.911,6,-3.223,0.173,0.246,0,0.257,0.704,96.017,238813,316084199
9746,2 Chainz,album,0.563,0.902,1,-4.586,0.402,0.0545,0,0.0524,0.559,171.999,227907,387222121
9747,2 Chainz,album,0.822,0.502,7,-7.38,0.148,0.0312,0.000887,0.114,0.525,73.003,210200,446320750
9748,2 Chainz,album,0.768,0.471,2,-8.406,0.259,0.0201,0,0.268,0.405,131.023,267427,248242039
9749,2 Chainz,single,0.692,0.774,6,-2.48,0.0876,0.0623,0,0.873,0.349,134.952,334253,268738307
9750,2 Chainz,album,0.796,0.5,1,-7.21,0.425,0.118,0,0.155,0.227,75.012,255560,256532435
9751,2 Chainz,album,0.81,0.68,2,-4.871,0.346,0.0059,0,0.112,0.419,97.02,158627,38707318
9752,2 Chainz,album,0.634,0.665,6,-5.984,0.176,0.0172,0,0.365,0.611,131.108,237827,102115615
9753,2 Chainz,compilation,0.556,0.644,6,-5.805,0.402,0.0558,2.32E-05,0.35,0.499,140.009,326347,107854450
9754,2 Chainz,single,0.811,0.726,2,-6.726,0.323,0.362,1.88E-06,0.121,0.57,150.061,235897,93984506
9755,2 Chainz,album,0.712,0.703,4,-6.174,0.199,0.0287,0,0.13,0.452,89.024,202247,45882546
9756,Natalia Lafourcade,album,0.585,0.643,3,-8.392,0.0395,0.201,0.000306,0.144,0.592,152.98,221800,429544720
9757,Natalia Lafourcade,album,0.667,0.287,0,-9.718,0.0334,0.769,3.61E-06,0.106,0.545,127.981,279213,151352569
9758,Natalia Lafourcade,album,0.699,0.61,2,-9.308,0.0541,0.511,2.31E-06,0.127,0.846,178.112,237107,173748047
9759,Natalia Lafourcade,album,0.631,0.449,7,-10.752,0.0722,0.809,0.000584,0.135,0.612,91.624,231053,4408260
9760,Natalia Lafourcade,album,0.726,0.177,1,-14.824,0.0353,0.896,2.14E-06,0.116,0.618,92.934,214547,55894263
9761,Natalia Lafourcade,album,0.664,0.46,1,-10.974,0.105,0.782,3.19E-06,0.176,0.793,170.057,244933,110366556
9762,Natalia Lafourcade,album,0.546,0.678,7,-7.733,0.0819,0.474,0,0.353,0.825,95.027,215000,79552716
9763,Natalia Lafourcade,album,0.592,0.703,7,-5.884,0.0298,0.226,0,0.128,0.746,115.012,211261,27510433
9764,Natalia Lafourcade,album,0.69,0.398,2,-6.704,0.0274,0.14,3.08E-05,0.128,0.643,105.009,237000,70274107
9765,Natalia Lafourcade,album,0.701,0.45,0,-5.714,0.0454,0.628,1.01E-05,0.134,0.643,102.623,194787,42673486
9766,B.o.B,album,0.553,0.798,10,-5.992,0.109,0.578,0,0.599,0.378,103.948,107703,46538720
9767,B.o.B,album,0.688,0.853,10,-5.814,0.0493,0.386,0,0.0862,0.743,103.993,268320,436151047
9768,B.o.B,album,0.66,0.867,6,-4.285,0.116,0.11,0,0.0368,0.377,93.033,180480,627172600
9769,B.o.B,album,0.919,0.506,1,-7.14,0.304,0.132,0,0.0771,0.273,97.465,220240,313273991
9770,B.o.B,album,0.549,0.932,8,-4.11,0.343,0.0127,0,0.347,0.787,82.439,196133,160041265
9771,B.o.B,album,0.66,0.9,7,-5.02,0.14,0.0403,0,0.219,0.591,85.51,213253,167677668
9772,B.o.B,album,0.665,0.878,6,-4.745,0.206,0.00325,0,0.0663,0.394,93.047,319293,119590691
9773,B.o.B,album,0.531,0.665,8,-6.672,0.286,0.0607,0,0.131,0.8,73.726,226293,106535332
9774,B.o.B,album,0.677,0.722,7,-7.088,0.0522,0.0213,0,0.207,0.0483,125.091,216120,64916811
9775,B.o.B,album,0.693,0.733,1,-5.126,0.139,0.013,0,0.0924,0.497,140.01,247987,71755419
9776,Max Richter,album,0.065,0.341,10,-12.743,0.0482,0.154,0.854,0.109,0.0334,65.38,371747,83581291
9777,Max Richter,album,0.701,0.341,1,-12.26,0.0418,0.499,0.903,0.359,0.163,105.513,151507,80889340
9778,Max Richter,album,0.375,0.165,9,-21.918,0.0676,0.995,0.901,0.105,0.0581,114.728,78547,87092622
9779,Max Richter,album,0.166,0.00225,6,-37.609,0.0507,0.988,0.946,0.108,0.0541,69.327,118669,21107391
9780,Max Richter,album,0.384,0.00341,0,-39.053,0.0447,0.996,0.943,0.0964,0.117,116.941,75849,86888037
9781,Max Richter,album,0.349,0.119,10,-25.234,0.0482,0.993,0.906,0.103,0.181,136.278,100013,67334341
9782,Max Richter,album,0.124,0.0924,11,-31.726,0.0412,0.996,0.848,0.0935,0.135,205.999,110880,74484448
9783,Max Richter,album,0.214,0.00144,6,-39.869,0.0487,0.995,0.968,0.0998,0.0866,72.046,153101,53437196
9784,Max Richter,album,0.314,0.00174,6,-37.754,0.0473,0.994,0.97,0.11,0.0628,64.329,142356,8178156
9785,Max Richter,album,0.282,0.00212,6,-36.252,0.0491,0.993,0.964,0.104,0.0803,66.72,133629,8749515
9786,Jason Mraz,album,0.703,0.444,11,-9.331,0.0417,0.559,0,0.0973,0.712,150.96,242947,1511693506
9787,Jason Mraz,album,0.625,0.414,0,-8.7,0.0369,0.294,0,0.151,0.669,130.088,189613,584335743
9788,Jason Mraz,album,0.483,0.303,4,-10.058,0.0429,0.694,0,0.115,0.139,133.406,240166,736204200
9789,Jason Mraz,album,0.572,0.454,3,-10.286,0.0258,0.477,1.37E-05,0.0974,0.515,140.182,216387,130421376
9790,Jason Mraz,album,0.643,0.638,1,-4.947,0.0407,0.204,0,0.0707,0.6,82.001,226107,146604514
9791,Jason Mraz,album,0.589,0.867,10,-4.523,0.0385,0.041,0,0.306,0.795,94.52,256441,58417908
9792,Jason Mraz,single,0.71,0.615,0,-8.23,0.133,0.0384,0,0.283,0.746,90.263,239698,36296564
9793,Jason Mraz,album,0.582,0.347,7,-14.769,0.0305,0.317,0.00678,0.111,0.0797,97.957,257173,132624684
9794,Jason Mraz,album,0.451,0.528,2,-6.984,0.0364,0.366,0,0.0811,0.527,139.28,181360,42140485
9795,Jason Mraz,compilation,0.614,0.305,5,-9.237,0.0521,0.774,0,0.256,0.665,145.186,127733,38344433
9796,Afrojack,single,0.596,0.743,6,-4.149,0.0302,0.0696,2.37E-06,0.202,0.531,125.883,158807,44896677
9797,Afrojack,single,0.621,0.756,5,-5.623,0.114,0.0752,1.17E-06,0.65,0.265,124.039,174194,17009287
9798,Afrojack,single,0.646,0.807,8,-4.925,0.0398,0.146,0,0.345,0.778,141.838,154244,5304310
9799,Afrojack,album,0.919,0.421,1,-10.685,0.237,0.52,0.000106,0.0691,0.927,127.015,201213,37699582
